time_ms,time,IC3
28855.47,28.85547,2.151908
28859.38,28.85938,1.494082
28863.28,28.86328,1.250156
28867.19,28.86719,1.252943
28871.09,28.87109,1.254972
28875,28.875,1.150631
28878.91,28.87891,0.8692145
28882.81,28.88281,0.2688798
28886.72,28.88672,-0.644985
28890.62,28.89062,-1.459547
28894.53,28.89453,-1.598261
28898.44,28.89844,-0.9425426
28902.34,28.90234,-0.03842002
28906.25,28.90625,0.4857637
28910.16,28.91016,0.6237521
28914.06,28.91406,0.889476
28917.97,28.91797,1.547146
28921.88,28.92188,2.203892
28925.78,28.92578,2.320171
28929.69,28.92969,1.949199
28933.59,28.93359,1.702561
28937.5,28.9375,1.978133
28941.41,28.94141,2.488386
28945.31,28.94531,2.670137
28949.22,28.94922,2.369706
28953.12,28.95312,1.94692
28957.03,28.95703,1.736598
28960.94,28.96094,1.64503
28964.84,28.96484,1.32504
28968.75,28.96875,0.6206671
28972.66,28.97266,-0.2396196
28976.56,28.97656,-0.845656
28980.47,28.98047,-0.9076099
28984.38,28.98438,-0.4637194
28988.28,28.98828,0.09662752
28992.19,28.99219,0.2704407
28996.09,28.99609,-0.1246174
29000,29,-0.6756715
29003.91,29.00391,-0.7079012
29007.81,29.00781,-0.008944452
29011.72,29.01172,0.8892061
29015.62,29.01562,1.273129
29019.53,29.01953,1.080872
29023.44,29.02344,0.9973067
29027.34,29.02734,1.651515
29031.25,29.03125,2.867227
29035.16,29.03516,3.856487
29039.06,29.03906,4.10957
29042.97,29.04297,3.889197
29046.88,29.04688,3.820238
29050.78,29.05078,4.129592
29054.69,29.05469,4.408271
29058.59,29.05859,4.15659
29062.5,29.0625,3.394905
29066.41,29.06641,2.645193
29070.31,29.07031,2.353975
29074.22,29.07422,2.41118
29078.12,29.07812,2.278418
29082.03,29.08203,1.597625
29085.94,29.08594,0.6220728
29089.84,29.08984,-0.04011667
29093.75,29.09375,-0.06650531
29097.66,29.09766,0.2387686
29101.56,29.10156,0.3534014
29105.47,29.10547,0.2088974
29109.38,29.10938,0.2907237
29113.28,29.11328,1.035703
29117.19,29.11719,2.235504
29121.09,29.12109,3.216526
29125,29.125,3.555435
29128.91,29.12891,3.484885
29132.81,29.13281,3.535623
29136.72,29.13672,3.909096
29140.62,29.14062,4.33705
29144.53,29.14453,4.458544
29148.44,29.14844,4.149169
29152.34,29.15234,3.453798
29156.25,29.15625,2.409311
29160.16,29.16016,1.108548
29164.06,29.16406,-0.09346099
29167.97,29.16797,-0.6522597
29171.88,29.17188,-0.292851
29175.78,29.17578,0.6352664
29179.69,29.17969,1.368761
29183.59,29.18359,1.372389
29187.5,29.1875,0.8089716
29191.41,29.19141,0.3448491
29195.31,29.19531,0.4923735
29199.22,29.19922,1.166704
29203.12,29.20312,1.879163
29207.03,29.20703,2.331089
29210.94,29.21094,2.704068
29214.84,29.21484,3.317684
29218.75,29.21875,4.098808
29222.66,29.22266,4.59155
29226.56,29.22656,4.543589
29230.47,29.23047,4.329584
29234.38,29.23438,4.607595
29238.28,29.23828,5.515918
29242.19,29.24219,6.387039
29246.09,29.24609,6.366045
29250,29.25,5.276377
29253.91,29.25391,3.726034
29257.81,29.25781,2.396613
29261.72,29.26172,1.414503
29265.62,29.26562,0.489935
29269.53,29.26953,-0.4557962
29273.44,29.27344,-1.059701
29277.34,29.27734,-0.9742362
29281.25,29.28125,-0.4090742
29285.16,29.28516,-0.04278183
29289.06,29.28906,-0.3142563
29292.97,29.29297,-0.8797548
29296.88,29.29688,-0.9259547
29300.78,29.30078,-0.01904571
29304.69,29.30469,1.393073
29308.59,29.30859,2.351817
29312.5,29.3125,2.304279
29316.41,29.31641,1.607143
29320.31,29.32031,1.141118
29324.22,29.32422,1.472708
29328.12,29.32812,2.426949
29332.03,29.33203,3.417388
29335.94,29.33594,4.035867
29339.84,29.33984,4.279998
29343.75,29.34375,4.288165
29347.66,29.34766,4.042807
29351.56,29.35156,3.421466
29355.47,29.35547,2.456218
29359.38,29.35938,1.407789
29363.28,29.36328,0.5617666
29367.19,29.36719,0.01664826
29371.09,29.37109,-0.2848804
29375,29.375,-0.3844173
29378.91,29.37891,-0.2998251
29382.81,29.38281,-0.1311814
29386.72,29.38672,-0.08465713
29390.62,29.39062,-0.2604514
29394.53,29.39453,-0.4319634
29398.44,29.39844,-0.2035721
29402.34,29.40234,0.5550408
29406.25,29.40625,1.45941
29410.16,29.41016,1.909029
29414.06,29.41406,1.689922
29417.97,29.41797,1.209432
29421.88,29.42188,1.094862
29425.78,29.42578,1.565999
29429.69,29.42969,2.259453
29433.59,29.43359,2.673963
29437.5,29.4375,2.687788
29441.41,29.44141,2.60992
29445.31,29.44531,2.770398
29449.22,29.44922,3.135989
29453.12,29.45312,3.351331
29457.03,29.45703,3.119443
29460.94,29.46094,2.484206
29464.84,29.46484,1.775406
29468.75,29.46875,1.292666
29472.66,29.47266,1.0324
29476.56,29.47656,0.7310154
29480.47,29.48047,0.1987325
29484.38,29.48438,-0.3933104
29488.28,29.48828,-0.6250939
29492.19,29.49219,-0.26853
29496.09,29.49609,0.4051596
29500,29.5,0.8293599
29503.91,29.50391,0.677192
29507.81,29.50781,0.1710617
29511.72,29.51172,-0.1249832
29515.62,29.51562,0.2108643
29519.53,29.51953,1.147671
29523.44,29.52344,2.276844
29527.34,29.52734,3.123202
29531.25,29.53125,3.43412
29535.16,29.53516,3.28376
29539.06,29.53906,2.989336
29542.97,29.54297,2.843561
29546.88,29.54688,2.884889
29550.78,29.55078,2.925094
29554.69,29.55469,2.789644
29558.59,29.55859,2.50246
29562.5,29.5625,2.180696
29566.41,29.56641,1.81574
29570.31,29.57031,1.243961
29574.22,29.57422,0.3750553
29578.12,29.57812,-0.6387498
29582.03,29.58203,-1.497288
29585.94,29.58594,-1.988163
29589.84,29.58984,-2.10091
29593.75,29.59375,-1.906475
29597.66,29.59766,-1.413533
29601.56,29.60156,-0.5842911
29605.47,29.60547,0.5312318
29609.38,29.60938,1.719351
29613.28,29.61328,2.690571
29617.19,29.61719,3.283643
29621.09,29.62109,3.596668
29625,29.625,3.873397
29628.91,29.62891,4.190001
29632.81,29.63281,4.289725
29636.72,29.63672,3.86702
29640.62,29.64062,3.032267
29644.53,29.64453,2.353898
29648.44,29.64844,2.267426
29652.34,29.65234,2.485618
29656.25,29.65625,2.216228
29660.16,29.66016,1.049831
29664.06,29.66406,-0.5286556
29667.97,29.66797,-1.674228
29671.88,29.67188,-2.128165
29675.78,29.67578,-2.385631
29679.69,29.67969,-2.910585
29683.59,29.68359,-3.45768
29687.5,29.6875,-3.382071
29691.41,29.69141,-2.503125
29695.31,29.69531,-1.31794
29699.22,29.69922,-0.3549126
29703.12,29.70312,0.4240675
29707.03,29.70703,1.39244
29710.94,29.71094,2.592221
29714.84,29.71484,3.61681
29718.75,29.71875,4.136654
29722.66,29.72266,4.309215
29726.56,29.72656,4.513367
29730.47,29.73047,4.821837
29734.38,29.73438,4.94453
29738.28,29.73828,4.606581
29742.19,29.74219,3.762275
29746.09,29.74609,2.4961
29750,29.75,0.9323639
29753.91,29.75391,-0.6213056
29757.81,29.75781,-1.638426
29761.72,29.76172,-1.779824
29765.62,29.76562,-1.30898
29769.53,29.76953,-0.8879406
29773.44,29.77344,-0.8837087
29777.34,29.77734,-1.036864
29781.25,29.78125,-0.914945
29785.16,29.78516,-0.5427061
29789.06,29.78906,-0.3462286
29792.97,29.79297,-0.5080144
29796.88,29.79688,-0.6548316
29800.78,29.80078,-0.3276163
29804.69,29.80469,0.4057822
29808.59,29.80859,0.997712
29812.5,29.8125,1.038226
29816.41,29.81641,0.657684
29820.31,29.82031,0.3117127
29824.22,29.82422,0.308894
29828.12,29.82812,0.6191844
29832.03,29.83203,1.017757
29835.94,29.83594,1.24689
29839.84,29.83984,1.118464
29843.75,29.84375,0.650865
29847.66,29.84766,0.1061613
29851.56,29.85156,-0.2598804
29855.47,29.85547,-0.568827
29859.38,29.85938,-1.283522
29863.28,29.86328,-2.593645
29867.19,29.86719,-3.917461
29871.09,29.87109,-4.278098
29875,29.875,-3.33952
29878.91,29.87891,-1.938682
29882.81,29.88281,-1.360223
29886.72,29.88672,-2.026579
29890.62,29.89062,-3.039385
29894.53,29.89453,-3.122694
29898.44,29.89844,-1.929755
29902.34,29.90234,-0.3175237
29906.25,29.90625,0.6196947
29910.16,29.91016,0.6282787
29914.06,29.91406,0.3334573
29917.97,29.91797,0.3564414
29921.88,29.92188,0.6074117
29925.78,29.92578,0.5462934
29929.69,29.92969,-0.02077697
29933.59,29.93359,-0.6449509
29937.5,29.9375,-0.7639598
29941.41,29.94141,-0.4109409
29945.31,29.94531,-0.2009213
29949.22,29.94922,-0.6099817
29953.12,29.95312,-1.420414
29957.03,29.95703,-1.95721
29960.94,29.96094,-1.840231
29964.84,29.96484,-1.354342
29968.75,29.96875,-1.046805
29972.66,29.97266,-1.098406
29976.56,29.97656,-1.198755
29980.47,29.98047,-1.005458
29984.38,29.98438,-0.5711284
29988.28,29.98828,-0.2137625
29992.19,29.99219,-0.07100421
29996.09,29.99609,0.05494189
30000,30,0.3849557
30003.91,30.00391,0.7836767
30007.81,30.00781,0.8143316
30011.72,30.01172,0.1944107
30015.62,30.01562,-0.8384001
30019.53,30.01953,-1.681201
30023.44,30.02344,-1.931887
30027.34,30.02734,-1.742265
30031.25,30.03125,-1.610349
30035.16,30.03516,-1.791969
30039.06,30.03906,-2.00092
30042.97,30.04297,-1.812258
30046.88,30.04688,-1.287956
30050.78,30.05078,-1.080308
30054.69,30.05469,-1.735316
30058.59,30.05859,-2.955015
30062.5,30.0625,-3.76506
30066.41,30.06641,-3.505583
30070.31,30.07031,-2.563913
30074.22,30.07422,-1.952579
30078.12,30.07812,-2.23072
30082.03,30.08203,-2.990044
30085.94,30.08594,-3.421112
30089.84,30.08984,-3.190906
30093.75,30.09375,-2.599837
30097.66,30.09766,-2.022932
30101.56,30.10156,-1.47199
30105.47,30.10547,-0.7871954
30109.38,30.10938,-0.02404904
30113.28,30.11328,0.5831991
30117.19,30.11719,0.9803381
30121.09,30.12109,1.39376
30125,30.125,1.987359
30128.91,30.12891,2.553061
30132.81,30.13281,2.680947
30136.72,30.13672,2.198633
30140.62,30.14062,1.37642
30144.53,30.14453,0.691532
30148.44,30.14844,0.442874
30152.34,30.15234,0.5324247
30156.25,30.15625,0.5224772
30160.16,30.16016,-0.01785441
30164.06,30.16406,-1.092524
30167.97,30.16797,-2.129445
30171.88,30.17188,-2.387915
30175.78,30.17578,-1.701934
30179.69,30.17969,-0.7502081
30183.59,30.18359,-0.4240223
30187.5,30.1875,-0.9063207
30191.41,30.19141,-1.505686
30195.31,30.19531,-1.484344
30199.22,30.19922,-0.8900305
30203.12,30.20312,-0.4021677
30207.03,30.20703,-0.4227459
30210.94,30.21094,-0.6057142
30214.84,30.21484,-0.3532555
30218.75,30.21875,0.4482437
30222.66,30.22266,1.35298
30226.56,30.22656,1.933507
30230.47,30.23047,2.150846
30234.38,30.23438,2.146068
30238.28,30.23828,1.910992
30242.19,30.24219,1.356583
30246.09,30.24609,0.632839
30250,30.25,0.1278866
30253.91,30.25391,0.08451921
30257.81,30.25781,0.3381604
30261.72,30.26172,0.5394965
30265.62,30.26562,0.5205238
30269.53,30.26953,0.334147
30273.44,30.27344,0.02484047
30277.34,30.27734,-0.4417734
30281.25,30.28125,-0.9207751
30285.16,30.28516,-0.9621825
30289.06,30.28906,-0.1825315
30292.97,30.29297,1.218704
30296.88,30.29688,2.484092
30300.78,30.30078,2.983698
30304.69,30.30469,2.852024
30308.59,30.30859,2.81147
30312.5,30.3125,3.326289
30316.41,30.31641,4.045979
30320.31,30.32031,4.174881
30324.22,30.32422,3.371191
30328.12,30.32812,2.161424
30332.03,30.33203,1.406651
30335.94,30.33594,1.437768
30339.84,30.33984,1.774555
30343.75,30.34375,1.671179
30347.66,30.34766,0.8700984
30351.56,30.35156,-0.2128129
30355.47,30.35547,-0.9430532
30359.38,30.35938,-1.058967
30363.28,30.36328,-0.8308621
30367.19,30.36719,-0.7154759
30371.09,30.37109,-0.9399518
30375,30.375,-1.360985
30378.91,30.37891,-1.659081
30382.81,30.38281,-1.633318
30386.72,30.38672,-1.352452
30390.62,30.39062,-1.072525
30394.53,30.39453,-1.012715
30398.44,30.39844,-1.174706
30402.34,30.40234,-1.341269
30406.25,30.40625,-1.283747
30410.16,30.41016,-0.9881081
30414.06,30.41406,-0.6799673
30417.97,30.41797,-0.5721725
30421.88,30.42188,-0.5775844
30425.78,30.42578,-0.3688041
30429.69,30.42969,0.2146257
30433.59,30.43359,0.8451251
30437.5,30.4375,0.9518191
30441.41,30.44141,0.332937
30445.31,30.44531,-0.6058
30449.22,30.44922,-1.28381
30453.12,30.45312,-1.547708
30457.03,30.45703,-1.749475
30460.94,30.46094,-2.233725
30464.84,30.46484,-2.925752
30468.75,30.46875,-3.489285
30472.66,30.47266,-3.7081
30476.56,30.47656,-3.563198
30480.47,30.48047,-3.044882
30484.38,30.48438,-2.166179
30488.28,30.48828,-1.208808
30492.19,30.49219,-0.7237325
30496.09,30.49609,-1.027442
30500,30.5,-1.748913
30503.91,30.50391,-2.098753
30507.81,30.50781,-1.645339
30511.72,30.51172,-0.7141008
30515.62,30.51562,0.03654486
30519.53,30.51953,0.289807
30523.44,30.52344,0.2446128
30527.34,30.52734,0.2136921
30531.25,30.53125,0.2163341
30535.16,30.53516,-0.001278162
30539.06,30.53906,-0.6825269
30542.97,30.54297,-1.821629
30546.88,30.54688,-3.111376
30550.78,30.55078,-4.085903
30554.69,30.55469,-4.434759
30558.59,30.55859,-4.317992
30562.5,30.5625,-4.295867
30566.41,30.56641,-4.790134
30570.31,30.57031,-5.57598
30574.22,30.57422,-5.913505
30578.12,30.57812,-5.296744
30582.03,30.58203,-4.012937
30585.94,30.58594,-2.867131
30589.84,30.58984,-2.398821
30593.75,30.59375,-2.421025
30597.66,30.59766,-2.353445
30601.56,30.60156,-1.904465
30605.47,30.60547,-1.320242
30609.38,30.60938,-1.021587
30613.28,30.61328,-1.0953
30617.19,30.61719,-1.239752
30621.09,30.62109,-1.187839
30625,30.625,-1.116221
30628.91,30.62891,-1.502822
30632.81,30.63281,-2.53527
30636.72,30.63672,-3.784161
30640.62,30.64062,-4.597637
30644.53,30.64453,-4.847899
30648.44,30.64844,-5.099041
30652.34,30.65234,-5.941084
30656.25,30.65625,-7.237554
30660.16,30.66016,-8.203405
30664.06,30.66406,-8.234767
30667.97,30.66797,-7.525846
30671.88,30.67188,-6.796096
30675.78,30.67578,-6.496733
30679.69,30.67969,-6.430332
30683.59,30.68359,-6.033253
30687.5,30.6875,-4.90485
30691.41,30.69141,-3.124089
30695.31,30.69531,-1.245074
30699.22,30.69922,-0.009437472
30703.12,30.70312,0.193688
30707.03,30.70703,-0.2395063
30710.94,30.71094,-0.3644309
30714.84,30.71484,0.3688827
30718.75,30.71875,1.385357
30722.66,30.72266,1.451421
30726.56,30.72656,0.02278357
30730.47,30.73047,-2.030599
30734.38,30.73438,-3.233687
30738.28,30.73828,-2.99602
30742.19,30.74219,-2.10861
30746.09,30.74609,-1.769635
30750,30.75,-2.357312
30753.91,30.75391,-3.275831
30757.81,30.75781,-3.785315
30761.72,30.76172,-3.688471
30765.62,30.76562,-3.235307
30769.53,30.76953,-2.650362
30773.44,30.77344,-1.97806
30777.34,30.77734,-1.302952
30781.25,30.78125,-0.8963991
30785.16,30.78516,-0.9990622
30789.06,30.78906,-1.472119
30792.97,30.79297,-1.755285
30796.88,30.79688,-1.297311
30800.78,30.80078,-0.1252204
30804.69,30.80469,1.023467
30808.59,30.80859,1.249933
30812.5,30.8125,0.3582981
30816.41,30.81641,-0.8906463
30820.31,30.82031,-1.537817
30824.22,30.82422,-1.488776
30828.12,30.82812,-1.654359
30832.03,30.83203,-2.838687
30835.94,30.83594,-4.644174
30839.84,30.83984,-5.725436
30843.75,30.84375,-5.215364
30847.66,30.84766,-3.715325
30851.56,30.85156,-2.650476
30855.47,30.85547,-2.733241
30859.38,30.85938,-3.316467
30863.28,30.86328,-3.27395
30867.19,30.86719,-2.274126
30871.09,30.87109,-1.045202
30875,30.875,-0.4805593
30878.91,30.87891,-0.7482071
30882.81,30.88281,-1.312131
30886.72,30.88672,-1.542696
30890.62,30.89062,-1.192275
30894.53,30.89453,-0.4304407
30898.44,30.89844,0.345798
30902.34,30.90234,0.7183126
30906.25,30.90625,0.4848882
30910.16,30.91016,-0.1698492
30914.06,30.91406,-0.8333483
30917.97,30.91797,-1.342215
30921.88,30.92188,-2.000915
30925.78,30.92578,-3.172032
30929.69,30.92969,-4.63438
30933.59,30.93359,-5.561756
30937.5,30.9375,-5.300557
30941.41,30.94141,-4.067393
30945.31,30.94531,-2.742913
30949.22,30.94922,-2.02277
30953.12,30.95312,-1.908446
30957.03,30.95703,-1.959833
30960.94,30.96094,-1.824435
30964.84,30.96484,-1.380655
30968.75,30.96875,-0.5823091
30972.66,30.97266,0.5098526
30976.56,30.97656,1.50847
30980.47,30.98047,1.801888
30984.38,30.98438,1.112337
30988.28,30.98828,-0.1083602
30992.19,30.99219,-1.029992
30996.09,30.99609,-1.245912
31000,31,-1.094119
31003.91,31.00391,-1.134519
31007.81,31.00781,-1.435312
31011.72,31.01172,-1.595593
31015.62,31.01562,-1.440583
31019.53,31.01953,-1.430212
31023.44,31.02344,-2.20687
31027.34,31.02734,-3.743142
31031.25,31.03125,-5.171247
31035.16,31.03516,-5.608233
31039.06,31.03906,-5.072598
31042.97,31.04297,-4.44642
31046.88,31.04688,-4.513261
31050.78,31.05078,-5.177739
31054.69,31.05469,-5.680575
31058.59,31.05859,-5.471848
31062.5,31.0625,-4.678154
31066.41,31.06641,-3.70051
31070.31,31.07031,-2.654449
31074.22,31.07422,-1.423469
31078.12,31.07812,-0.1547459
31082.03,31.08203,0.6480478
31085.94,31.08594,0.6380758
31089.84,31.08984,0.06043971
31093.75,31.09375,-0.5062505
31097.66,31.09766,-0.8319549
31101.56,31.10156,-1.196279
31105.47,31.10547,-1.891869
31109.38,31.10938,-2.74383
31113.28,31.11328,-3.266551
31117.19,31.11719,-3.25543
31121.09,31.12109,-2.996843
31125,31.125,-2.942776
31128.91,31.12891,-3.309849
31132.81,31.13281,-3.97556
31136.72,31.13672,-4.587222
31140.62,31.14062,-4.66801
31144.53,31.14453,-3.813125
31148.44,31.14844,-2.084822
31152.34,31.15234,-0.2612218
31156.25,31.15625,0.6026832
31160.16,31.16016,0.1012051
31164.06,31.16406,-1.066757
31167.97,31.16797,-1.688834
31171.88,31.17188,-1.194314
31175.78,31.17578,-0.1681309
31179.69,31.17969,0.3161968
31183.59,31.18359,-0.216537
31187.5,31.1875,-1.274822
31191.41,31.19141,-2.037999
31195.31,31.19531,-2.206015
31199.22,31.19922,-2.198303
31203.12,31.20312,-2.588849
31207.03,31.20703,-3.469453
31210.94,31.21094,-4.406659
31214.84,31.21484,-4.933787
31218.75,31.21875,-4.966382
31222.66,31.22266,-4.713379
31226.56,31.22656,-4.276784
31230.47,31.23047,-3.542506
31234.38,31.23438,-2.532269
31238.28,31.23828,-1.646373
31242.19,31.24219,-1.332437
31246.09,31.24609,-1.463645
31250,31.25,-1.28442
31253.91,31.25391,-0.2064398
31257.81,31.25781,1.385065
31261.72,31.26172,2.376616
31265.62,31.26562,2.049036
31269.53,31.26953,0.7858602
31273.44,31.27344,-0.436875
31277.34,31.27734,-1.132329
31281.25,31.28125,-1.612175
31285.16,31.28516,-2.266087
31289.06,31.28906,-2.866732
31292.97,31.29297,-2.894158
31296.88,31.29688,-2.398573
31300.78,31.30078,-2.157948
31304.69,31.30469,-2.860301
31308.59,31.30859,-4.264471
31312.5,31.3125,-5.381457
31316.41,31.31641,-5.441004
31320.31,31.32031,-4.533275
31324.22,31.32422,-3.302022
31328.12,31.32812,-2.236093
31332.03,31.33203,-1.407895
31335.94,31.33594,-0.7282999
31339.84,31.33984,-0.2367413
31343.75,31.34375,-0.02018449
31347.66,31.34766,0.01385755
31351.56,31.35156,0.1104285
31355.47,31.35547,0.3775837
31359.38,31.35938,0.5890719
31363.28,31.36328,0.3926631
31367.19,31.36719,-0.3031652
31371.09,31.37109,-1.15659
31375,31.375,-1.666205
31378.91,31.37891,-1.647595
31382.81,31.38281,-1.396759
31386.72,31.38672,-1.397206
31390.62,31.39062,-1.841747
31394.53,31.39453,-2.496541
31398.44,31.39844,-3.001725
31402.34,31.40234,-3.19404
31406.25,31.40625,-3.106159
31410.16,31.41016,-2.706061
31414.06,31.41406,-1.803246
31417.97,31.41797,-0.2787744
31421.88,31.42188,1.678846
31425.78,31.42578,3.622598
31429.69,31.42969,5.08865
31433.59,31.43359,5.764081
31437.5,31.4375,5.524055
31441.41,31.44141,4.466811
31445.31,31.44531,2.963053
31449.22,31.44922,1.534002
31453.12,31.45312,0.474231
31457.03,31.45703,-0.393268
31460.94,31.46094,-1.487778
31464.84,31.46484,-2.925864
31468.75,31.46875,-4.301955
31472.66,31.47266,-5.122763
31476.56,31.47656,-5.359459
31480.47,31.48047,-5.455522
31484.38,31.48438,-5.742714
31488.28,31.48828,-5.984107
31492.19,31.49219,-5.620316
31496.09,31.49609,-4.395116
31500,31.5,-2.643833
31503.91,31.50391,-0.9346237
31507.81,31.50781,0.4641678
31511.72,31.51172,1.654215
31515.62,31.51562,2.721195
31519.53,31.51953,3.419795
31523.44,31.52344,3.320161
31527.34,31.52734,2.221305
31531.25,31.53125,0.3694448
31535.16,31.53516,-1.726907
31539.06,31.53906,-3.638441
31542.97,31.54297,-5.17336
31546.88,31.54688,-6.333448
31550.78,31.55078,-7.216421
31554.69,31.55469,-7.921645
31558.59,31.55859,-8.437302
31562.5,31.5625,-8.550467
31566.41,31.56641,-7.945307
31570.31,31.57031,-6.531765
31574.22,31.57422,-4.727304
31578.12,31.57812,-3.285948
31582.03,31.58203,-2.707427
31585.94,31.58594,-2.79752
31589.84,31.58984,-2.873222
31593.75,31.59375,-2.501516
31597.66,31.59766,-1.988721
31601.56,31.60156,-2.019775
31605.47,31.60547,-2.826808
31609.38,31.60938,-3.862665
31613.28,31.61328,-4.393727
31617.19,31.61719,-4.323478
31621.09,31.62109,-4.234292
31625,31.625,-4.577955
31628.91,31.62891,-5.050163
31632.81,31.63281,-5.006151
31636.72,31.63672,-4.456898
31640.62,31.64062,-4.266141
31644.53,31.64453,-5.147731
31648.44,31.64844,-6.678961
31652.34,31.65234,-7.607789
31656.25,31.65625,-7.220883
31660.16,31.66016,-6.119528
31664.06,31.66406,-5.449598
31667.97,31.66797,-5.579009
31671.88,31.67188,-5.830535
31675.78,31.67578,-5.539573
31679.69,31.67969,-5.017288
31683.59,31.68359,-5.176673
31687.5,31.6875,-6.375835
31691.41,31.69141,-7.948151
31695.31,31.69531,-8.93783
31699.22,31.69922,-9.080523
31703.12,31.70312,-8.844597
31707.03,31.70703,-8.63695
31710.94,31.71094,-8.248463
31714.84,31.71484,-7.171427
31718.75,31.71875,-5.293291
31722.66,31.72266,-3.112846
31726.56,31.72656,-1.289721
31730.47,31.73047,-0.09644619
31734.38,31.73438,0.6369233
31738.28,31.73828,1.154224
31742.19,31.74219,1.441574
31746.09,31.74609,1.299293
31750,31.75,0.623742
31753.91,31.75391,-0.4548
31757.81,31.75781,-1.675301
31761.72,31.76172,-2.866564
31765.62,31.76562,-4.000369
31769.53,31.76953,-5.086882
31773.44,31.77344,-6.090981
31777.34,31.77734,-6.971482
31781.25,31.78125,-7.723073
31785.16,31.78516,-8.273481
31789.06,31.78906,-8.414458
31792.97,31.79297,-7.90305
31796.88,31.79688,-6.695359
31800.78,31.80078,-5.060361
31804.69,31.80469,-3.392272
31808.59,31.80859,-1.958111
31812.5,31.8125,-0.8295879
31816.41,31.81641,0.01372206
31820.31,31.82031,0.6505907
31824.22,31.82422,1.266654
31828.12,31.82812,2.046143
31832.03,31.83203,2.888781
31835.94,31.83594,3.335993
31839.84,31.83984,2.965422
31843.75,31.84375,1.881211
31847.66,31.84766,0.7061322
31851.56,31.85156,-0.002033338
31855.47,31.85547,-0.2591662
31859.38,31.85938,-0.4996195
31863.28,31.86328,-0.9909694
31867.19,31.86719,-1.574081
31871.09,31.87109,-1.958147
31875,31.875,-2.125565
31878.91,31.87891,-2.293532
31882.81,31.88281,-2.534037
31886.72,31.88672,-2.641146
31890.62,31.89062,-2.378853
31894.53,31.89453,-1.744137
31898.44,31.89844,-0.9160191
31902.34,31.90234,-0.03222078
31906.25,31.90625,0.8817497
31910.16,31.91016,1.76693
31914.06,31.91406,2.400513
31917.97,31.91797,2.495918
31921.88,31.92188,1.99177
31925.78,31.92578,1.193226
31929.69,31.92969,0.5933049
31933.59,31.93359,0.4970041
31937.5,31.9375,0.6821015
31941.41,31.94141,0.5031514
31945.31,31.94531,-0.5094485
31949.22,31.94922,-2.038775
31953.12,31.95312,-3.033854
31957.03,31.95703,-2.606358
31960.94,31.96094,-0.9612563
31964.84,31.96484,0.6351088
31968.75,31.96875,0.9290954
31972.66,31.97266,-0.2210457
31976.56,31.97656,-1.802433
31980.47,31.98047,-2.647096
31984.38,31.98438,-2.436134
31988.28,31.98828,-1.794438
31992.19,31.99219,-1.630343
31996.09,31.99609,-2.428491
32000,32,-3.996648
32003.91,32.00391,-5.708653
32007.81,32.00781,-6.936677
32011.72,32.01172,-7.426115
32015.62,32.01562,-7.398357
32019.53,32.01953,-7.296655
32023.44,32.02344,-7.378023
32027.34,32.02734,-7.54669
32031.25,32.03125,-7.601243
32035.16,32.03516,-7.556247
32039.06,32.03906,-7.650785
32042.97,32.04297,-8.050621
32046.88,32.04688,-8.603999
32050.78,32.05078,-8.941648
32054.69,32.05469,-8.766005
32058.59,32.05859,-8.015358
32062.5,32.0625,-6.806659
32066.41,32.06641,-5.302289
32070.31,32.07031,-3.665891
32074.22,32.07422,-2.050802
32078.12,32.07812,-0.6247367
32082.03,32.08203,0.3483879
32085.94,32.08594,0.5020164
32089.84,32.08984,-0.4260101
32093.75,32.09375,-2.253272
32097.66,32.09766,-4.285064
32101.56,32.10156,-5.799671
32105.47,32.10547,-6.724318
32109.38,32.10938,-7.728838
32113.28,32.11328,-9.511553
32117.19,32.11719,-11.95298
32121.09,32.12109,-14.08346
32125,32.125,-14.89578
32128.91,32.12891,-14.08863
32132.81,32.13281,-12.04932
32136.72,32.13672,-9.300895
32140.62,32.14062,-6.199605
32144.53,32.14453,-3.125463
32148.44,32.14844,-0.6701148
32152.34,32.15234,0.6770792
32156.25,32.15625,1.038603
32160.16,32.16016,1.141675
32164.06,32.16406,1.660388
32167.97,32.16797,2.539001
32171.88,32.17188,3.057855
32175.78,32.17578,2.575201
32179.69,32.17969,1.124847
32183.59,32.18359,-0.7206634
32187.5,32.1875,-2.441122
32191.41,32.19141,-3.927934
32195.31,32.19531,-5.336039
32199.22,32.19922,-6.75363
32203.12,32.20312,-8.126571
32207.03,32.20703,-9.42022
32210.94,32.21094,-10.62279
32214.84,32.21484,-11.51103
32218.75,32.21875,-11.57469
32222.66,32.22266,-10.35761
32226.56,32.22656,-7.933157
32230.47,32.23047,-4.989547
32234.38,32.23438,-2.366964
32238.28,32.23828,-0.4884539
32242.19,32.24219,0.7889552
32246.09,32.24609,1.872337
32250,32.25,3.090567
32253.91,32.25391,4.55143
32257.81,32.25781,6.136449
32261.72,32.26172,7.529673
32265.62,32.26562,8.313796
32269.53,32.26953,8.242531
32273.44,32.27344,7.439461
32277.34,32.27734,6.303924
32281.25,32.28125,5.158571
32285.16,32.28516,4.02349
32289.06,32.28906,2.815442
32292.97,32.29297,1.643272
32296.88,32.29688,0.7841991
32300.78,32.30078,0.3336672
32304.69,32.30469,0.02247703
32308.59,32.30859,-0.4986056
32312.5,32.3125,-1.223756
32316.41,32.31641,-1.783298
